0.0,342.0,0.24170616,0.78540784
1.0,307.0,0.27014217,0.80615056
2.0,278.0,0.30805686,0.7938351
3.0,241.0,0.2748815,0.82920253
4.0,231.0,0.37914693,0.7805076
5.0,269.0,0.4407583,0.75088036
6.0,246.0,0.35545024,0.7987366
7.0,251.0,0.4028436,0.7997756
8.0,225.0,0.3222749,0.85451806
9.0,225.0,0.41232228,0.78661555
