0.0,281.0,0.84126985,0.5397788
1.0,291.0,0.84126985,0.5029899
2.0,281.0,0.8888889,0.48624122
3.0,284.0,0.85714287,0.48112348
4.0,277.0,0.8888889,0.45670626
5.0,271.0,0.8888889,0.47539598
6.0,264.0,0.9047619,0.44370982
7.0,272.0,0.8888889,0.45235553
8.0,261.0,0.9206349,0.42843336
9.0,262.0,0.9047619,0.4341044
