0.0,397.0,0.5805471,0.68916553
1.0,340.0,0.59574467,0.6772353
2.0,307.0,0.5866261,0.7063559
3.0,298.0,0.5927052,0.7046692
4.0,304.0,0.5866261,0.696934
5.0,316.0,0.58358663,0.7157732
6.0,303.0,0.5927052,0.7032395
7.0,312.0,0.5866261,0.71031356
8.0,296.0,0.5805471,0.709122
9.0,306.0,0.58358663,0.70829237
