0.0,1997.0,0.718638,0.61212534
1.0,1832.0,0.74910396,0.5672708
2.0,1776.0,0.75089604,0.56769985
3.0,1769.0,0.7419355,0.5592588
4.0,1766.0,0.75268817,0.56457955
5.0,1771.0,0.7455197,0.559128
6.0,1775.0,0.7437276,0.56149393
7.0,1773.0,0.74014336,0.56434363
8.0,1772.0,0.74014336,0.5636212
9.0,1768.0,0.734767,0.5625103
