0.0,2381.0,0.71326166,0.62960815
1.0,2149.0,0.7419355,0.6163743
2.0,2099.0,0.7455197,0.596523
3.0,2098.0,0.75089604,0.5802828
4.0,2108.0,0.73655915,0.576644
5.0,2100.0,0.74731183,0.5764741
6.0,2116.0,0.74014336,0.56795895
7.0,2086.0,0.74731183,0.5733122
8.0,2098.0,0.734767,0.5696593
9.0,2086.0,0.734767,0.5720148
