0.0,188.0,0.64912283,0.62338305
1.0,139.0,0.64912283,0.6500817
2.0,141.0,0.64912283,0.6353722
3.0,142.0,0.6666667,0.6312857
4.0,142.0,0.6754386,0.63342667
5.0,139.0,0.71929824,0.6061298
6.0,142.0,0.71929824,0.63842523
7.0,143.0,0.7368421,0.61840284
8.0,140.0,0.7719298,0.6244762
9.0,156.0,0.75438595,0.55963206
